id;nom;durée;style;niveau;audience;cible;mode
tabata_jambes_fessiers_salle_25_min_avance;Tabata Jambes & fessiers Salle 25 min;25 min;tabata;Avancé;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_30_min_avance;Tabata Jambes & fessiers Salle 30 min;30 min;tabata;Avancé;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_45_min_avance;Tabata Jambes & fessiers Salle 45 min;45 min;tabata;Avancé;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_10_min_avance;Tabata Jambes & fessiers Extérieur 10 min;10 min;tabata;Avancé;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_15_min_avance;Tabata Jambes & fessiers Extérieur 15 min;15 min;tabata;Avancé;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_20_min_avance;Tabata Jambes & fessiers Extérieur 20 min;20 min;tabata;Avancé;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_25_min_avance;Tabata Jambes & fessiers Extérieur 25 min;25 min;tabata;Avancé;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_30_min_avance;Tabata Jambes & fessiers Extérieur 30 min;30 min;tabata;Avancé;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_45_min_avance;Tabata Jambes & fessiers Extérieur 45 min;45 min;tabata;Avancé;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_10_min_avance;Tabata Jambes & fessiers Coach 10 min;10 min;tabata;Avancé;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_15_min_avance;Tabata Jambes & fessiers Coach 15 min;15 min;tabata;Avancé;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_20_min_avance;Tabata Jambes & fessiers Coach 20 min;20 min;tabata;Avancé;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_25_min_avance;Tabata Jambes & fessiers Coach 25 min;25 min;tabata;Avancé;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_30_min_avance;Tabata Jambes & fessiers Coach 30 min;30 min;tabata;Avancé;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_45_min_avance;Tabata Jambes & fessiers Coach 45 min;45 min;tabata;Avancé;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_solo_10_min_expert;Tabata Jambes & fessiers Solo 10 min;10 min;tabata;Expert;Solo;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_solo_15_min_expert;Tabata Jambes & fessiers Solo 15 min;15 min;tabata;Expert;Solo;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_solo_20_min_expert;Tabata Jambes & fessiers Solo 20 min;20 min;tabata;Expert;Solo;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_solo_25_min_expert;Tabata Jambes & fessiers Solo 25 min;25 min;tabata;Expert;Solo;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_solo_30_min_expert;Tabata Jambes & fessiers Solo 30 min;30 min;tabata;Expert;Solo;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_solo_45_min_expert;Tabata Jambes & fessiers Solo 45 min;45 min;tabata;Expert;Solo;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_groupe_10_min_expert;Tabata Jambes & fessiers Groupe 10 min;10 min;tabata;Expert;Groupe;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_groupe_15_min_expert;Tabata Jambes & fessiers Groupe 15 min;15 min;tabata;Expert;Groupe;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_groupe_20_min_expert;Tabata Jambes & fessiers Groupe 20 min;20 min;tabata;Expert;Groupe;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_groupe_25_min_expert;Tabata Jambes & fessiers Groupe 25 min;25 min;tabata;Expert;Groupe;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_groupe_30_min_expert;Tabata Jambes & fessiers Groupe 30 min;30 min;tabata;Expert;Groupe;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_groupe_45_min_expert;Tabata Jambes & fessiers Groupe 45 min;45 min;tabata;Expert;Groupe;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_maison_10_min_expert;Tabata Jambes & fessiers Maison 10 min;10 min;tabata;Expert;Maison;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_maison_15_min_expert;Tabata Jambes & fessiers Maison 15 min;15 min;tabata;Expert;Maison;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_maison_20_min_expert;Tabata Jambes & fessiers Maison 20 min;20 min;tabata;Expert;Maison;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_maison_25_min_expert;Tabata Jambes & fessiers Maison 25 min;25 min;tabata;Expert;Maison;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_maison_30_min_expert;Tabata Jambes & fessiers Maison 30 min;30 min;tabata;Expert;Maison;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_maison_45_min_expert;Tabata Jambes & fessiers Maison 45 min;45 min;tabata;Expert;Maison;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_10_min_expert;Tabata Jambes & fessiers Salle 10 min;10 min;tabata;Expert;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_15_min_expert;Tabata Jambes & fessiers Salle 15 min;15 min;tabata;Expert;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_20_min_expert;Tabata Jambes & fessiers Salle 20 min;20 min;tabata;Expert;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_25_min_expert;Tabata Jambes & fessiers Salle 25 min;25 min;tabata;Expert;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_30_min_expert;Tabata Jambes & fessiers Salle 30 min;30 min;tabata;Expert;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_salle_45_min_expert;Tabata Jambes & fessiers Salle 45 min;45 min;tabata;Expert;Salle;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_10_min_expert;Tabata Jambes & fessiers Extérieur 10 min;10 min;tabata;Expert;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_15_min_expert;Tabata Jambes & fessiers Extérieur 15 min;15 min;tabata;Expert;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_20_min_expert;Tabata Jambes & fessiers Extérieur 20 min;20 min;tabata;Expert;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_25_min_expert;Tabata Jambes & fessiers Extérieur 25 min;25 min;tabata;Expert;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_30_min_expert;Tabata Jambes & fessiers Extérieur 30 min;30 min;tabata;Expert;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_exterieur_45_min_expert;Tabata Jambes & fessiers Extérieur 45 min;45 min;tabata;Expert;Extérieur;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_10_min_expert;Tabata Jambes & fessiers Coach 10 min;10 min;tabata;Expert;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_15_min_expert;Tabata Jambes & fessiers Coach 15 min;15 min;tabata;Expert;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_20_min_expert;Tabata Jambes & fessiers Coach 20 min;20 min;tabata;Expert;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_25_min_expert;Tabata Jambes & fessiers Coach 25 min;25 min;tabata;Expert;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_30_min_expert;Tabata Jambes & fessiers Coach 30 min;30 min;tabata;Expert;Coach;Jambes & fessiers;terrain hardcore
tabata_jambes_fessiers_coach_45_min_expert;Tabata Jambes & fessiers Coach 45 min;45 min;tabata;Expert;Coach;Jambes & fessiers;terrain hardcore
tabata_abdos_core_solo_10_min_debutant;Tabata Abdos / Core Solo 10 min;10 min;tabata;Débutant;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_15_min_debutant;Tabata Abdos / Core Solo 15 min;15 min;tabata;Débutant;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_20_min_debutant;Tabata Abdos / Core Solo 20 min;20 min;tabata;Débutant;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_25_min_debutant;Tabata Abdos / Core Solo 25 min;25 min;tabata;Débutant;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_30_min_debutant;Tabata Abdos / Core Solo 30 min;30 min;tabata;Débutant;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_45_min_debutant;Tabata Abdos / Core Solo 45 min;45 min;tabata;Débutant;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_10_min_debutant;Tabata Abdos / Core Groupe 10 min;10 min;tabata;Débutant;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_15_min_debutant;Tabata Abdos / Core Groupe 15 min;15 min;tabata;Débutant;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_20_min_debutant;Tabata Abdos / Core Groupe 20 min;20 min;tabata;Débutant;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_25_min_debutant;Tabata Abdos / Core Groupe 25 min;25 min;tabata;Débutant;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_30_min_debutant;Tabata Abdos / Core Groupe 30 min;30 min;tabata;Débutant;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_45_min_debutant;Tabata Abdos / Core Groupe 45 min;45 min;tabata;Débutant;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_10_min_debutant;Tabata Abdos / Core Maison 10 min;10 min;tabata;Débutant;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_15_min_debutant;Tabata Abdos / Core Maison 15 min;15 min;tabata;Débutant;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_20_min_debutant;Tabata Abdos / Core Maison 20 min;20 min;tabata;Débutant;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_25_min_debutant;Tabata Abdos / Core Maison 25 min;25 min;tabata;Débutant;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_30_min_debutant;Tabata Abdos / Core Maison 30 min;30 min;tabata;Débutant;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_45_min_debutant;Tabata Abdos / Core Maison 45 min;45 min;tabata;Débutant;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_10_min_debutant;Tabata Abdos / Core Salle 10 min;10 min;tabata;Débutant;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_15_min_debutant;Tabata Abdos / Core Salle 15 min;15 min;tabata;Débutant;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_20_min_debutant;Tabata Abdos / Core Salle 20 min;20 min;tabata;Débutant;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_25_min_debutant;Tabata Abdos / Core Salle 25 min;25 min;tabata;Débutant;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_30_min_debutant;Tabata Abdos / Core Salle 30 min;30 min;tabata;Débutant;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_45_min_debutant;Tabata Abdos / Core Salle 45 min;45 min;tabata;Débutant;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_10_min_debutant;Tabata Abdos / Core Extérieur 10 min;10 min;tabata;Débutant;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_15_min_debutant;Tabata Abdos / Core Extérieur 15 min;15 min;tabata;Débutant;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_20_min_debutant;Tabata Abdos / Core Extérieur 20 min;20 min;tabata;Débutant;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_25_min_debutant;Tabata Abdos / Core Extérieur 25 min;25 min;tabata;Débutant;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_30_min_debutant;Tabata Abdos / Core Extérieur 30 min;30 min;tabata;Débutant;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_45_min_debutant;Tabata Abdos / Core Extérieur 45 min;45 min;tabata;Débutant;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_10_min_debutant;Tabata Abdos / Core Coach 10 min;10 min;tabata;Débutant;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_15_min_debutant;Tabata Abdos / Core Coach 15 min;15 min;tabata;Débutant;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_20_min_debutant;Tabata Abdos / Core Coach 20 min;20 min;tabata;Débutant;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_25_min_debutant;Tabata Abdos / Core Coach 25 min;25 min;tabata;Débutant;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_30_min_debutant;Tabata Abdos / Core Coach 30 min;30 min;tabata;Débutant;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_45_min_debutant;Tabata Abdos / Core Coach 45 min;45 min;tabata;Débutant;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_10_min_intermediaire;Tabata Abdos / Core Solo 10 min;10 min;tabata;Intermédiaire;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_15_min_intermediaire;Tabata Abdos / Core Solo 15 min;15 min;tabata;Intermédiaire;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_20_min_intermediaire;Tabata Abdos / Core Solo 20 min;20 min;tabata;Intermédiaire;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_25_min_intermediaire;Tabata Abdos / Core Solo 25 min;25 min;tabata;Intermédiaire;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_30_min_intermediaire;Tabata Abdos / Core Solo 30 min;30 min;tabata;Intermédiaire;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_45_min_intermediaire;Tabata Abdos / Core Solo 45 min;45 min;tabata;Intermédiaire;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_10_min_intermediaire;Tabata Abdos / Core Groupe 10 min;10 min;tabata;Intermédiaire;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_15_min_intermediaire;Tabata Abdos / Core Groupe 15 min;15 min;tabata;Intermédiaire;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_20_min_intermediaire;Tabata Abdos / Core Groupe 20 min;20 min;tabata;Intermédiaire;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_25_min_intermediaire;Tabata Abdos / Core Groupe 25 min;25 min;tabata;Intermédiaire;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_30_min_intermediaire;Tabata Abdos / Core Groupe 30 min;30 min;tabata;Intermédiaire;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_45_min_intermediaire;Tabata Abdos / Core Groupe 45 min;45 min;tabata;Intermédiaire;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_10_min_intermediaire;Tabata Abdos / Core Maison 10 min;10 min;tabata;Intermédiaire;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_15_min_intermediaire;Tabata Abdos / Core Maison 15 min;15 min;tabata;Intermédiaire;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_20_min_intermediaire;Tabata Abdos / Core Maison 20 min;20 min;tabata;Intermédiaire;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_25_min_intermediaire;Tabata Abdos / Core Maison 25 min;25 min;tabata;Intermédiaire;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_30_min_intermediaire;Tabata Abdos / Core Maison 30 min;30 min;tabata;Intermédiaire;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_45_min_intermediaire;Tabata Abdos / Core Maison 45 min;45 min;tabata;Intermédiaire;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_10_min_intermediaire;Tabata Abdos / Core Salle 10 min;10 min;tabata;Intermédiaire;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_15_min_intermediaire;Tabata Abdos / Core Salle 15 min;15 min;tabata;Intermédiaire;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_20_min_intermediaire;Tabata Abdos / Core Salle 20 min;20 min;tabata;Intermédiaire;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_25_min_intermediaire;Tabata Abdos / Core Salle 25 min;25 min;tabata;Intermédiaire;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_30_min_intermediaire;Tabata Abdos / Core Salle 30 min;30 min;tabata;Intermédiaire;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_45_min_intermediaire;Tabata Abdos / Core Salle 45 min;45 min;tabata;Intermédiaire;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_10_min_intermediaire;Tabata Abdos / Core Extérieur 10 min;10 min;tabata;Intermédiaire;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_15_min_intermediaire;Tabata Abdos / Core Extérieur 15 min;15 min;tabata;Intermédiaire;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_20_min_intermediaire;Tabata Abdos / Core Extérieur 20 min;20 min;tabata;Intermédiaire;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_25_min_intermediaire;Tabata Abdos / Core Extérieur 25 min;25 min;tabata;Intermédiaire;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_30_min_intermediaire;Tabata Abdos / Core Extérieur 30 min;30 min;tabata;Intermédiaire;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_45_min_intermediaire;Tabata Abdos / Core Extérieur 45 min;45 min;tabata;Intermédiaire;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_10_min_intermediaire;Tabata Abdos / Core Coach 10 min;10 min;tabata;Intermédiaire;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_15_min_intermediaire;Tabata Abdos / Core Coach 15 min;15 min;tabata;Intermédiaire;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_20_min_intermediaire;Tabata Abdos / Core Coach 20 min;20 min;tabata;Intermédiaire;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_25_min_intermediaire;Tabata Abdos / Core Coach 25 min;25 min;tabata;Intermédiaire;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_30_min_intermediaire;Tabata Abdos / Core Coach 30 min;30 min;tabata;Intermédiaire;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_45_min_intermediaire;Tabata Abdos / Core Coach 45 min;45 min;tabata;Intermédiaire;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_10_min_avance;Tabata Abdos / Core Solo 10 min;10 min;tabata;Avancé;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_15_min_avance;Tabata Abdos / Core Solo 15 min;15 min;tabata;Avancé;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_20_min_avance;Tabata Abdos / Core Solo 20 min;20 min;tabata;Avancé;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_25_min_avance;Tabata Abdos / Core Solo 25 min;25 min;tabata;Avancé;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_30_min_avance;Tabata Abdos / Core Solo 30 min;30 min;tabata;Avancé;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_45_min_avance;Tabata Abdos / Core Solo 45 min;45 min;tabata;Avancé;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_10_min_avance;Tabata Abdos / Core Groupe 10 min;10 min;tabata;Avancé;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_15_min_avance;Tabata Abdos / Core Groupe 15 min;15 min;tabata;Avancé;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_20_min_avance;Tabata Abdos / Core Groupe 20 min;20 min;tabata;Avancé;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_25_min_avance;Tabata Abdos / Core Groupe 25 min;25 min;tabata;Avancé;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_30_min_avance;Tabata Abdos / Core Groupe 30 min;30 min;tabata;Avancé;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_45_min_avance;Tabata Abdos / Core Groupe 45 min;45 min;tabata;Avancé;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_10_min_avance;Tabata Abdos / Core Maison 10 min;10 min;tabata;Avancé;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_15_min_avance;Tabata Abdos / Core Maison 15 min;15 min;tabata;Avancé;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_20_min_avance;Tabata Abdos / Core Maison 20 min;20 min;tabata;Avancé;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_25_min_avance;Tabata Abdos / Core Maison 25 min;25 min;tabata;Avancé;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_30_min_avance;Tabata Abdos / Core Maison 30 min;30 min;tabata;Avancé;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_45_min_avance;Tabata Abdos / Core Maison 45 min;45 min;tabata;Avancé;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_10_min_avance;Tabata Abdos / Core Salle 10 min;10 min;tabata;Avancé;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_15_min_avance;Tabata Abdos / Core Salle 15 min;15 min;tabata;Avancé;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_20_min_avance;Tabata Abdos / Core Salle 20 min;20 min;tabata;Avancé;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_25_min_avance;Tabata Abdos / Core Salle 25 min;25 min;tabata;Avancé;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_30_min_avance;Tabata Abdos / Core Salle 30 min;30 min;tabata;Avancé;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_45_min_avance;Tabata Abdos / Core Salle 45 min;45 min;tabata;Avancé;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_10_min_avance;Tabata Abdos / Core Extérieur 10 min;10 min;tabata;Avancé;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_15_min_avance;Tabata Abdos / Core Extérieur 15 min;15 min;tabata;Avancé;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_20_min_avance;Tabata Abdos / Core Extérieur 20 min;20 min;tabata;Avancé;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_25_min_avance;Tabata Abdos / Core Extérieur 25 min;25 min;tabata;Avancé;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_30_min_avance;Tabata Abdos / Core Extérieur 30 min;30 min;tabata;Avancé;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_45_min_avance;Tabata Abdos / Core Extérieur 45 min;45 min;tabata;Avancé;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_10_min_avance;Tabata Abdos / Core Coach 10 min;10 min;tabata;Avancé;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_15_min_avance;Tabata Abdos / Core Coach 15 min;15 min;tabata;Avancé;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_20_min_avance;Tabata Abdos / Core Coach 20 min;20 min;tabata;Avancé;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_25_min_avance;Tabata Abdos / Core Coach 25 min;25 min;tabata;Avancé;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_30_min_avance;Tabata Abdos / Core Coach 30 min;30 min;tabata;Avancé;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_45_min_avance;Tabata Abdos / Core Coach 45 min;45 min;tabata;Avancé;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_10_min_expert;Tabata Abdos / Core Solo 10 min;10 min;tabata;Expert;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_15_min_expert;Tabata Abdos / Core Solo 15 min;15 min;tabata;Expert;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_20_min_expert;Tabata Abdos / Core Solo 20 min;20 min;tabata;Expert;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_25_min_expert;Tabata Abdos / Core Solo 25 min;25 min;tabata;Expert;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_30_min_expert;Tabata Abdos / Core Solo 30 min;30 min;tabata;Expert;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_solo_45_min_expert;Tabata Abdos / Core Solo 45 min;45 min;tabata;Expert;Solo;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_10_min_expert;Tabata Abdos / Core Groupe 10 min;10 min;tabata;Expert;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_15_min_expert;Tabata Abdos / Core Groupe 15 min;15 min;tabata;Expert;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_20_min_expert;Tabata Abdos / Core Groupe 20 min;20 min;tabata;Expert;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_25_min_expert;Tabata Abdos / Core Groupe 25 min;25 min;tabata;Expert;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_30_min_expert;Tabata Abdos / Core Groupe 30 min;30 min;tabata;Expert;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_groupe_45_min_expert;Tabata Abdos / Core Groupe 45 min;45 min;tabata;Expert;Groupe;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_10_min_expert;Tabata Abdos / Core Maison 10 min;10 min;tabata;Expert;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_15_min_expert;Tabata Abdos / Core Maison 15 min;15 min;tabata;Expert;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_20_min_expert;Tabata Abdos / Core Maison 20 min;20 min;tabata;Expert;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_25_min_expert;Tabata Abdos / Core Maison 25 min;25 min;tabata;Expert;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_30_min_expert;Tabata Abdos / Core Maison 30 min;30 min;tabata;Expert;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_maison_45_min_expert;Tabata Abdos / Core Maison 45 min;45 min;tabata;Expert;Maison;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_10_min_expert;Tabata Abdos / Core Salle 10 min;10 min;tabata;Expert;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_15_min_expert;Tabata Abdos / Core Salle 15 min;15 min;tabata;Expert;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_20_min_expert;Tabata Abdos / Core Salle 20 min;20 min;tabata;Expert;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_25_min_expert;Tabata Abdos / Core Salle 25 min;25 min;tabata;Expert;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_salle_30_min_expert;Tabata Abdos / Core Salle 30 min;30 min;tabata;Expert;Salle;Abdos / Core;terrain hardcore
