id;nom;categorie;style;niveau;photo;avatar_posture;consigne
EX0094;Développé incliné haltères;Haut du corps;crosstraining;Confirmé;assets/photos/push/push_developpe_incline_halteres_confirme_crosstraining.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0095;Développé incliné haltères;Haut du corps;hiit;Confirmé;assets/photos/push/push_developpe_incline_halteres_confirme_hiit.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0096;Développé incliné haltères;Haut du corps;amrap;Confirmé;assets/photos/push/push_developpe_incline_halteres_confirme_amrap.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0097;Développé incliné haltères;Haut du corps;emom;Confirmé;assets/photos/push/push_developpe_incline_halteres_confirme_emom.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0098;Développé incliné haltères;Haut du corps;cardio;Confirmé;assets/photos/push/push_developpe_incline_halteres_confirme_cardio.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0099;Développé incliné haltères;Haut du corps;remise_forme;Confirmé;assets/photos/push/push_developpe_incline_halteres_confirme_remise_forme.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_confirme_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0100;Développé incliné haltères;Haut du corps;musculation;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_musculation.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0101;Développé incliné haltères;Haut du corps;poids_du_corps;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_poids_du_corps.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0102;Développé incliné haltères;Haut du corps;crossfit;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_crossfit.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0103;Développé incliné haltères;Haut du corps;crosstraining;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_crosstraining.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0104;Développé incliné haltères;Haut du corps;hiit;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_hiit.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0105;Développé incliné haltères;Haut du corps;amrap;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_amrap.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0106;Développé incliné haltères;Haut du corps;emom;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_emom.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0107;Développé incliné haltères;Haut du corps;cardio;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_cardio.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0108;Développé incliné haltères;Haut du corps;remise_forme;Athlète FAFATRAINING;assets/photos/push/push_developpe_incline_halteres_athlete_remise_forme.jpg;assets/avatar_exercices/push/push_developpe_incline_halteres_athlete_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé incliné haltères
EX0109;Développé militaire;Haut du corps;musculation;Débutant;assets/photos/push/push_developpe_militaire_debutant_musculation.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0110;Développé militaire;Haut du corps;poids_du_corps;Débutant;assets/photos/push/push_developpe_militaire_debutant_poids_du_corps.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0111;Développé militaire;Haut du corps;crossfit;Débutant;assets/photos/push/push_developpe_militaire_debutant_crossfit.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0112;Développé militaire;Haut du corps;crosstraining;Débutant;assets/photos/push/push_developpe_militaire_debutant_crosstraining.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0113;Développé militaire;Haut du corps;hiit;Débutant;assets/photos/push/push_developpe_militaire_debutant_hiit.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0114;Développé militaire;Haut du corps;amrap;Débutant;assets/photos/push/push_developpe_militaire_debutant_amrap.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0115;Développé militaire;Haut du corps;emom;Débutant;assets/photos/push/push_developpe_militaire_debutant_emom.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0116;Développé militaire;Haut du corps;cardio;Débutant;assets/photos/push/push_developpe_militaire_debutant_cardio.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0117;Développé militaire;Haut du corps;remise_forme;Débutant;assets/photos/push/push_developpe_militaire_debutant_remise_forme.jpg;assets/avatar_exercices/push/push_developpe_militaire_debutant_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0118;Développé militaire;Haut du corps;musculation;Actif;assets/photos/push/push_developpe_militaire_actif_musculation.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0119;Développé militaire;Haut du corps;poids_du_corps;Actif;assets/photos/push/push_developpe_militaire_actif_poids_du_corps.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0120;Développé militaire;Haut du corps;crossfit;Actif;assets/photos/push/push_developpe_militaire_actif_crossfit.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0121;Développé militaire;Haut du corps;crosstraining;Actif;assets/photos/push/push_developpe_militaire_actif_crosstraining.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0122;Développé militaire;Haut du corps;hiit;Actif;assets/photos/push/push_developpe_militaire_actif_hiit.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0123;Développé militaire;Haut du corps;amrap;Actif;assets/photos/push/push_developpe_militaire_actif_amrap.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0124;Développé militaire;Haut du corps;emom;Actif;assets/photos/push/push_developpe_militaire_actif_emom.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0125;Développé militaire;Haut du corps;cardio;Actif;assets/photos/push/push_developpe_militaire_actif_cardio.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0126;Développé militaire;Haut du corps;remise_forme;Actif;assets/photos/push/push_developpe_militaire_actif_remise_forme.jpg;assets/avatar_exercices/push/push_developpe_militaire_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0127;Développé militaire;Haut du corps;musculation;Confirmé;assets/photos/push/push_developpe_militaire_confirme_musculation.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0128;Développé militaire;Haut du corps;poids_du_corps;Confirmé;assets/photos/push/push_developpe_militaire_confirme_poids_du_corps.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0129;Développé militaire;Haut du corps;crossfit;Confirmé;assets/photos/push/push_developpe_militaire_confirme_crossfit.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0130;Développé militaire;Haut du corps;crosstraining;Confirmé;assets/photos/push/push_developpe_militaire_confirme_crosstraining.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0131;Développé militaire;Haut du corps;hiit;Confirmé;assets/photos/push/push_developpe_militaire_confirme_hiit.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0132;Développé militaire;Haut du corps;amrap;Confirmé;assets/photos/push/push_developpe_militaire_confirme_amrap.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0133;Développé militaire;Haut du corps;emom;Confirmé;assets/photos/push/push_developpe_militaire_confirme_emom.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
EX0134;Développé militaire;Haut du corps;cardio;Confirmé;assets/photos/push/push_developpe_militaire_confirme_cardio.jpg;assets/avatar_exercices/push/push_developpe_militaire_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Développé militaire
